FID,vid,id,source,project,pcode,name,visit_date,visit,novisit_reason,geom,longitude,latitude,location_origin,prefecture,sousprefecture,commune,village,chantiers_numb,workers_numb,workers_women,workers_women_work_type,childunder15,childunder15_work_type,minerals,minerals_diamant,minerals_or,minerals_autre,production_destination,services1_name,services1_frequency,services2_name,services2_frequency,services3_name,services3_frequency,actor_type,actor1name,actor1name_frequency,actor1name_tax,actor1name_pillage,actor1name_forcedlabour,actor1name_buyminerals,actor1name_digging,actor1name_monopoly,actor2name,actor2name_frequency,actor2name_tax,actor2name_pillage,actor2name_forcedlabour,actor2name_buyminerals,actor2name_digging,actor2name_monopoly,actor3name,actor3name_frequency,actor3name_tax,actor3name_pillage,actor3name_forcedlabour,actor3name_buyminerals,actor3name_digging,actor3name_monopoly,roadblocks,roadblocks_actor,environment_water_change,environment_deforestation,conflict_category,conflict_type,accident_injured,accident_dead
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d7c,513,127,IPIS,IPIS - Covid19 2020,cafmine00105,Yabéolo-Yabéngala,2020/8/3,0,Appel telephonique - Covid19,POINT (17.00927 5.4721616667),17.00927,5.47216167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Ziki,,50,6,,13,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d7d,514,113,IPIS,IPIS - Covid19 2020,cafmine00107,Gbagaïn,2020/8/3,0,Appel telephonique - Covid19,POINT (17.0137316667 5.4904783333),17.01373167,5.49047833,GPS,Ombella-M'Poko,Yaloké,Guézéli,Ziki,,50,6,,22,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d7e,515,160,IPIS,IPIS - Covid19 2020,cafmine00136,Wodo,2020/8/3,0,Appel telephonique - Covid19,POINT (16.250825 3.9401116667),16.250825,3.94011167,GPS,Mambéré-Kadéï,Berbérati,Basse-Mambéré,Balego,,20,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d7f,516,165,IPIS,IPIS - Covid19 2020,cafmine00141,Sama 1 Camp Gbangoro,2020/8/3,0,Appel telephonique - Covid19,POINT (15.8696966667 4.831605),15.86969667,4.831605,GPS,Mambéré-Kadéï,Carnot,Carnot,Sama 1,,220,60,,40,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d80,517,173,IPIS,IPIS - Covid19 2020,cafmine00143,Camp Pilote,2020/8/3,0,Appel telephonique - Covid19,POINT (15.66788 4.841615),15.66788,4.841615,GPS,Mambéré-Kadéï,Carnot,Carnot,Camp Koko,,30,3,,6,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d81,518,43,IPIS,IPIS - Covid19 2020,cafmine00254,Mokere,2020/8/3,0,Appel telephonique - Covid19,POINT (17.76384 6.6614116667),17.76384,6.66141167,GPS,Ouham,Bossangoa,Ben Zambé,Kponga Nonh,,55,10,,8,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d82,519,115,IPIS,IPIS - Covid19 2020,cafmine00275,Moenam,2020/8/3,0,Appel telephonique - Covid19,POINT (15.162595 5.475175),15.162595,5.475175,GPS,Nana-Mambéré,Abba,Abba,Ndjiba Molé,,180,70,,30,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d83,520,38,IPIS,IPIS - Covid19 2020,cafmine00321,Pays,2020/8/3,0,Appel telephonique - Covid19,POINT (17.717375 6.692801666666666),17.717375,6.69280167,GPS,Ouham,Bossangoa,Ben Zambé,Gbofiri,,50,12,,7,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d84,521,99,IPIS,IPIS - Covid19 2020,cafmine00017,Mengui 2,2020/8/4,0,Appel telephonique - Covid19,POINT (17.796555 3.8598816667),17.796555,3.85988167,GPS,Lobaye,Mbaïki,Bogongo Gaza,Mengui,,10,0,,4,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d85,522,133,IPIS,IPIS - Covid19 2020,cafmine00054,Wesse-Doli,2020/8/4,0,Appel telephonique - Covid19,POINT (17.580285 5.382555),17.580285,5.382555,GPS,Ombella-M'Poko,Bossembélé,Bossembélé,Lyn,,25,10,,5,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d86,523,82,IPIS,IPIS - Covid19 2020,cafmine00255,Ndarsa,2020/8/4,0,Appel telephonique - Covid19,POINT (17.7196833333 6.4528216667),17.71968333,6.45282167,GPS,Ouham,Bossangoa,Soumbé,Boubou,,30,10,,5,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d87,524,29,IPIS,IPIS - Covid19 2020,cafmine00286,Gbin-Mboussa,2020/8/4,0,Appel telephonique - Covid19,POINT (15.424519 5.136107),15.424519,5.136107,Approximation,Nana-Mambéré,Abba,Nadziboro,Abo,,100,25,,10,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d88,525,32,IPIS,IPIS - Covid19 2020,cafmine00287,Gbin-Mboussa 2,2020/8/4,0,Appel telephonique - Covid19,POINT (15.4277933333 5.1336433333),15.42779333,5.13364333,GPS,Nana-Mambéré,Abba,Nadziboro,Abo,,150,30,,10,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d89,526,79,IPIS,IPIS - Covid19 2020,cafmine00227,Medy,2020/8/5,0,Appel telephonique - Covid19,POINT (15.0291616667 5.1820266667),15.02916167,5.18202667,GPS,Nana-Mambéré,Abba,Abba,Lamy,,180,60,,30,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8a,527,93,IPIS,IPIS - Covid19 2020,cafmine00277,Medy,2020/8/5,0,Appel telephonique - Covid19,POINT (15.0672933333 5.1485433333),15.06729333,5.14854333,GPS,Nana-Mambéré,Abba,Abba,Lamy,,200,70,,30,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8b,528,98,IPIS,IPIS - Covid19 2020,cafmine00278,Medy Assisté,2020/8/5,0,Appel telephonique - Covid19,POINT (15.094045 5.13901),15.094045,5.13901,GPS,Nana-Mambéré,Abba,Abba,Naramiri,,500,150,,80,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8c,529,31,IPIS,IPIS - Covid19 2020,cafmine00285,Sipi,2020/8/5,0,Appel telephonique - Covid19,POINT (15.5607466667 5.1278483333),15.56074667,5.12784833,GPS,Nana-Mambéré,Abba,Nadziboro,Ndongué,,100,30,,10,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Auto-défense,permanent,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8d,530,134,IPIS,IPIS - Covid19 2020,cafmine00056,Pk12,2020/8/6,0,Appel telephonique - Covid19,POINT (17.4126616667 5.7114333333),17.41266167,5.71143333,GPS,Ombella-M'Poko,Bossembélé,Bossembélé,45km De Ndjoh,,5,1,,2,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8e,531,156,IPIS,IPIS - Covid19 2020,cafmine00122,Ngola1,2020/8/6,0,Appel telephonique - Covid19,POINT (16.1436016667 3.22684),16.14360167,3.22684,GPS,Sangha-Mbaéré,Nola,Salo,Nolan 2 & 3,,5,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d8f,532,112,IPIS,IPIS - Covid19 2020,cafmine00123,Ngola1,2020/8/6,0,Appel telephonique - Covid19,POINT (16.1383733333 3.223),16.13837333,3.223,GPS,Sangha-Mbaéré,Nola,Salo,Ngola1,,7,0,,3,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d90,533,136,IPIS,IPIS - Covid19 2020,cafmine00126,Yanguénda,2020/8/6,0,Appel telephonique - Covid19,POINT (16.196895 3.7464983333),16.196895,3.74649833,GPS,Sangha-Mbaéré,Nola,Nola,Mboussa,,25,3,,0,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d91,534,5,IPIS,IPIS - Covid19 2020,cafmine00222,Zindi,2020/8/6,0,Appel telephonique - Covid19,POINT (14.988365 5.2337716667),14.988365,5.23377167,GPS,Nana-Mambéré,Abba,Abba,Nagbabo (dagbera),,150,60,,20,,Or,0,1,0,,,,,,,,groupe_arme,3R,semaine,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d92,535,104,IPIS,IPIS - Covid19 2020,cafmine00271,Gbayenbé,2020/8/6,0,Appel telephonique - Covid19,POINT (15.19119 5.3903033333),15.19119,5.39030333,GPS,Nana-Mambéré,Abba,Abba,Abba,,70,20,,10,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d93,536,117,IPIS,IPIS - Covid19 2020,cafmine00052,Kpoï,2020/8/7,0,Appel telephonique - Covid19,POINT (17.58686 5.556605),17.58686,5.556605,GPS,Ombella-M'Poko,Bossembélé,Bossembélé,Ngata,,15,3,,5,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d94,537,100,IPIS,IPIS - Covid19 2020,cafmine00271,Gbayenbé,2020/8/7,0,Appel telephonique - Covid19,POINT (15.19119 5.3903033333),15.19119,5.39030333,GPS,Nana-Mambéré,Abba,Abba,Abba,,70,20,,10,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d95,538,74,IPIS,IPIS - Covid19 2020,cafmine00272,Gbengoto,2020/8/7,0,Appel telephonique - Covid19,POINT (15.2361 5.3744916667),15.2361,5.37449167,GPS,Nana-Mambéré,Abba,Abba,Kpokorta,,30,10,,3,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d96,539,157,IPIS,IPIS - Covid19 2020,cafmine00162,Banegbere,2020/8/8,0,Appel telephonique - Covid19,POINT (17.5244683333 4.2274616667),17.52446833,4.22746167,GPS,Lobaye,Boda,Lobaye,Gbadoua,,100,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d97,540,158,IPIS,IPIS - Covid19 2020,cafmine00165,Likonzi,2020/8/8,0,Appel telephonique - Covid19,POINT (17.4006316667 4.2488216667),17.40063167,4.24882167,GPS,Lobaye,Boda,Lobaye,Bomandoro,,45,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d98,541,150,IPIS,IPIS - Covid19 2020,cafmine00166,Lobe-Mombaraka,2020/8/8,0,Appel telephonique - Covid19,POINT (17.343245 4.207785),17.343245,4.207785,GPS,Lobaye,Boda,Lobaye,Bomandoro,,150,0,,0,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d99,542,103,IPIS,IPIS - Covid19 2020,cafmine00205,Li-Hononh,2020/8/8,0,Appel telephonique - Covid19,POINT (17.240515 6.1414316667),17.240515,6.14143167,GPS,Ouham,Bossangoa,Koro-M'poko,Willy,,8,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9a,543,97,IPIS,IPIS - Covid19 2020,cafmine00230,Dengue Yoho,2020/8/8,0,Appel telephonique - Covid19,POINT (17.2161266667 6.095355),17.21612667,6.095355,GPS,Ouham,Bossangoa,Koro-M'poko,Yoho,,10,1,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9b,544,30,IPIS,IPIS - Covid19 2020,cafmine00294,Walé,2020/8/8,0,Appel telephonique - Covid19,POINT (15.308644 5.383293),15.308644,5.383293,Approximation,Nana-Mambéré,Abba,Abba,Méré,,40,10,,0,,"Diamant, Or",1,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9c,545,39,IPIS,IPIS - Covid19 2020,cafmine00295,Gbembou,2020/8/8,0,Appel telephonique - Covid19,POINT (15.1463016667 5.505715),15.14630167,5.505715,GPS,Nana-Mambéré,Abba,Abba,Ndibamoelle,,200,70,,20,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9d,546,142,IPIS,IPIS - Covid19 2020,cafmine00002,Adouzekede,2020/8/9,0,Appel telephonique - Covid19,POINT (17.4648 4.796248),17.4648,4.796248,Approximation,Ombella-M'Poko,Bossembélé,La Mbi,Lambi Pont,,150,25,,35,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9e,547,139,IPIS,IPIS - Covid19 2020,cafmine00023,Yongoro-Nguiza,2020/8/9,0,Appel telephonique - Covid19,POINT (16.9793166667 5.5189516667),16.97931667,5.51895167,GPS,Ombella-M'Poko,Yaloké,Guézéli,Yongoro-Nguiza,,220,40,,80,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4d9f,548,132,IPIS,IPIS - Covid19 2020,cafmine00044,Gbolon,2020/8/9,0,Appel telephonique - Covid19,POINT (17.0011383333 5.7034633333),17.00113833,5.70346333,GPS,Ombella-M'Poko,Yaloké,Guézéli,Zoué,,150,10,,25,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da0,549,131,IPIS,IPIS - Covid19 2020,cafmine00050,Gbabé,2020/8/9,0,Appel telephonique - Covid19,POINT (16.9904883333 5.75697),16.99048833,5.75697,GPS,Ombella-M'Poko,Yaloké,Guézéli,Carrefour,,402,112,,96,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da1,550,56,IPIS,IPIS - Covid19 2020,cafmine00120,Gbassa Tangue,2020/8/9,0,Appel telephonique - Covid19,POINT (17.6097066667 5.6295016667),17.60970667,5.62950167,GPS,Ombella-M'Poko,Bossembélé,Bossembélé,Yadama,,10,2,,3,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da2,551,143,IPIS,IPIS - Covid19 2020,cafmine00121,Baya,2020/8/9,0,Appel telephonique - Covid19,POINT (15.8008733333 5.5419733333),15.80087333,5.54197333,GPS,Nana-Mambéré,Baoro,Yoro-Samba Bougoulou,Pâté,,30,10,,15,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da3,552,90,IPIS,IPIS - Covid19 2020,cafmine00124,Mayembé,2020/8/9,0,Appel telephonique - Covid19,POINT (16.22412 3.5363716667),16.22412,3.53637167,GPS,Sangha-Mbaéré,Nola,Nola,Mangolo,,10,2,,5,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da4,553,163,IPIS,IPIS - Covid19 2020,cafmine00139,Somica,2020/8/9,0,Appel telephonique - Covid19,POINT (15.7366333333 4.9061233333),15.73663333,4.90612333,GPS,Mambéré-Kadéï,Carnot,Carnot,Somica,,45,8,,12,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da5,554,168,IPIS,IPIS - Covid19 2020,cafmine00144,Béréngo,2020/8/9,0,Appel telephonique - Covid19,POINT (16.541676 4.6979),16.541676,4.6979,Approximation,Mambéré-Kadéï,Gadzi,Topia,Guengue,,70,12,,15,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da6,555,164,IPIS,IPIS - Covid19 2020,cafmine00146,Gbaya Bozoum,2020/8/9,0,Appel telephonique - Covid19,POINT (16.53969 4.65882),16.53969,4.65882,Approximation,Mambéré-Kadéï,Gadzi,Topia,Gbaya Bozoum,,200,40,,31,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da7,556,9,IPIS,IPIS - Covid19 2020,cafmine00199,Ngbabéré 1,2020/8/9,0,Appel telephonique - Covid19,POINT (14.8136433333 5.6848866667),14.81364333,5.68488667,GPS,Nana-Mambéré,Baboua,Baboua,Yezo,,250,63,,67,,Or,0,1,0,,,,,,,,groupe_arme,3R,aleatoire,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da8,557,67,IPIS,IPIS - Covid19 2020,cafmine00208,Mbélou,2020/8/9,0,Appel telephonique - Covid19,POINT (14.8100883333 6.3118183333),14.81008833,6.31181833,GPS,Nana-Mambéré,Baboua,Goudrot,Dankalé,,180,60,,40,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4da9,558,137,IPIS,IPIS - Covid19 2020,cafmine00232,Nougawa,2020/8/9,0,Appel telephonique - Covid19,POINT (16.93591 6.447725),16.93591,6.447725,GPS,Ouham,Bossangoa,Ouham Bac,Bowe,,8,5,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4daa,559,72,IPIS,IPIS - Covid19 2020,cafmine00234,Yoho,2020/8/9,0,Appel telephonique - Covid19,POINT (17.1980783333 6.1137133333),17.19807833,6.11371333,GPS,Ouham,Bossangoa,Koro-M'poko,Yoho,,3,0,,0,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4dab,560,37,IPIS,IPIS - Covid19 2020,cafmine00296,Kombelé,2020/8/9,0,Appel telephonique - Covid19,POINT (15.1582816667 5.4317166667),15.15828167,5.43171667,GPS,Nana-Mambéré,Abba,Abba,Gobolo,,150,50,,15,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4dac,561,57,IPIS,IPIS - Covid19 2020,cafmine00001,Adouzekede,2020/8/10,0,Appel telephonique - Covid19,POINT (17.467914 4.794698),17.467914,4.794698,Approximation,Ombella-M'Poko,Bossembélé,La Mbi,Lambi,,150,15,,50,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4dad,562,54,IPIS,IPIS - Covid19 2020,cafmine00003,Ngom-Mbata,2020/8/10,0,Appel telephonique - Covid19,POINT (17.5029833333 4.760425),17.50298333,4.760425,GPS,Ombella-M'Poko,Bossembélé,La Mbi,Lambi,,2,0,,0,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4dae,563,55,IPIS,IPIS - Covid19 2020,cafmine00005,Drol,2020/8/10,0,Appel telephonique - Covid19,POINT (17.4648 4.796248),17.4648,4.796248,Approximation,Ombella-M'Poko,Bossembélé,La Mbi,Lambi,,100,5,,30,,"Diamant, Or, Carbone",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4daf,564,121,IPIS,IPIS - Covid19 2020,cafmine00008,Pama-Drol,2020/8/10,0,Appel telephonique - Covid19,POINT (17.516961 4.727429),17.516961,4.727429,Approximation,Ombella-M'Poko,Bossembélé,La Mbi,Lambi,,100,6,,30,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db0,565,86,IPIS,IPIS - Covid19 2020,cafmine00009,Ndemou,2020/8/11,0,Appel telephonique - Covid19,POINT (15.691968 6.82967),15.691968,6.82967,Approximation,Ouham-Pendé,Bocaranga,Péndé,Boléré,,500,150,,70,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db1,566,40,IPIS,IPIS - Covid19 2020,cafmine00086,Gan,2020/8/11,0,Appel telephonique - Covid19,POINT (16.43022 6.4537),16.43022,6.4537,Approximation,Ouham-Pendé,Bozoum,Dan-Gbabiri,Rota,,20,4,,5,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db2,567,78,IPIS,IPIS - Covid19 2020,cafmine00088,Lao,2020/8/11,0,Appel telephonique - Covid19,POINT (16.463634 6.539739),16.463634,6.539739,Approximation,Ouham-Pendé,Bozoum,Dan-Gbabiri,Lao,,85,35,,15,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db3,568,102,IPIS,IPIS - Covid19 2020,cafmine00103,Rota,2020/8/11,0,Appel telephonique - Covid19,POINT (16.439273 6.437566),16.439273,6.437566,Approximation,Ouham-Pendé,Bozoum,Dan-Gbabiri,Rota,,65,40,,19,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db4,569,85,IPIS,IPIS - Covid19 2020,cafmine00153,Arabi,2020/8/11,0,Appel telephonique - Covid19,POINT (15.5991716667 3.9329016667),15.59917167,3.93290167,GPS,Mambéré-Kadéï,Sosso-Nakombo,Basse-Kadéi,Arabi,,400,100,,50,,"Diamant, Or",1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db5,570,161,IPIS,IPIS - Covid19 2020,cafmine00159,Batouri Ndanze,2020/8/11,0,Appel telephonique - Covid19,POINT (15.933545 4.2546066667),15.933545,4.25460667,GPS,Mambéré-Kadéï,Berbérati,Basse-Batouri,Kpetene,,500,70,,10,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db6,571,171,IPIS,IPIS - Covid19 2020,cafmine00160,Molandji,2020/8/11,0,Appel telephonique - Covid19,POINT (15.8374166667 3.89447),15.83741667,3.89447,GPS,Mambéré-Kadéï,Berbérati,Basse-Batouri,Molandji,,300,50,,10,,Diamant,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db7,572,96,IPIS,IPIS - Covid19 2020,cafmine00181,Taféh,2020/8/11,0,Appel telephonique - Covid19,POINT (16.365362 6.371489),16.365362,6.371489,Approximation,Ouham-Pendé,Bozoum,Kouazo,Bohélé,,200,125,,15,,Or,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf_mines_curated_all_opendata_p_ipis.fid--35544b23_18ea50370ca_4db8,573,35,IPIS,IPIS - Covid19 2020,cafmine00191,Nago,2020/8/11,0,Appel telephonique - Covid19,POINT (16.29904 6.23382),16.29904,6.23382,Approximation,Ouham-Pendé,Bozoum,Bozoum,Kparé,,25,6,,3,,Or,0,1,0,,,,,,,,autodefense,Auto-défense,permanent,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
