Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
21,26.83230485644975,-1.909963061984344,0.35300934,8238.0,8354.0,8882.0,12088.0,44195.0,POINT (26.83230485644975 -1.909963061984344),2040901.3139623085,2051814.208489201,2057024.5608246396,2050157.3418193487,1881752.3359279982
22,26.83257460657648,-1.9099630884392225,0.35643184,8236.0,8331.0,8953.0,12034.0,44201.0,POINT (26.83257460657648 -1.9099630884392225),2040924.515962862,2051837.432961158,2057047.7545939852,2050180.6078442333,1881777.3675277648
23,26.832844356706943,-1.9099631148515128,0.36766917,8228.0,8318.0,8992.0,12015.0,44194.0,POINT (26.832844356706943 -1.9099631148515128),2040947.71813424,2051860.6576024762,2057070.9485329012,2050203.8740377156,1881802.3992682653
24,26.83311410684115,-1.9099631412212144,0.36138877,8227.0,8327.0,8934.0,12031.0,44184.0,POINT (26.83311410684115 -1.9099631412212144),2040970.9204764357,2051883.8824131512,2057094.142641382,2050227.1403997925,1881827.4311494953
25,26.833383856979083,-1.9099631675483275,0.3681474,8247.0,8374.0,8982.0,12005.0,44172.0,POINT (26.833383856979083 -1.9099631675483275),2040994.1229894424,2051907.1073931742,2057117.3369194197,2050250.4069304555,1881852.463171448
26,26.833653607120738,-1.909963193832852,0.37581554,8325.0,8418.0,8990.0,12402.0,44160.0,POINT (26.833653607120738 -1.909963193832852),2041017.325673255,2051930.3325425393,2057140.5313670097,2050273.6736296983,1881877.4953341177
27,26.83392335726611,-1.909963220074788,0.39326245,8372.0,8454.0,9131.0,12489.0,44143.0,POINT (26.83392335726611 -1.909963220074788),2041040.528527865,2051953.5578612422,2057163.7259841445,2050296.9404975148,1881902.5276374968
28,26.834193107415192,-1.909963246274136,0.3892413,8378.0,8481.0,9110.0,12709.0,44181.0,POINT (26.834193107415192 -1.909963246274136),2041063.7315532682,2051976.7833492751,2057186.9207708195,2050320.2075339,1881927.5600815811
29,26.83446285756797,-1.9099632724308957,0.36073232,8403.0,8481.0,8970.0,11917.0,44185.0,POINT (26.83446285756797 -1.9099632724308957),2041086.9347494561,2052000.0090066302,2057210.1157270262,2050343.4747388451,1881952.5926663624
30,26.834732607724455,-1.9099632985450663,0.36253992,8374.0,8440.0,8975.0,12130.0,44202.0,POINT (26.834732607724455 -1.9099632985450663),2041110.1381164244,2052023.2348333043,2057233.31085276,2050366.7421123465,1881977.625391836
31,26.83500235788463,-1.9099633246166487,0.37240103,8346.0,8442.0,9008.0,12203.0,44180.0,POINT (26.83500235788463 -1.9099633246166487),2041133.341654166,2052046.4608292896,2057256.506148015,2050390.0096543967,1882002.6582579957
32,26.835272108048493,-1.9099633506456437,0.3913012,8291.0,8409.0,9033.0,12336.0,44177.0,POINT (26.835272108048493 -1.9099633506456437),2041156.5453626746,2052069.6869945796,2057279.7016127834,2050413.27736499,1882027.6912648357
33,26.83122582949541,-1.9102343709364369,0.35435894,8255.0,8393.0,9040.0,12233.0,44196.0,POINT (26.83122582949541 -1.9102343709364369),2040789.3959786312,2051702.2282945432,2056912.6656360463,2050045.2467745063,1881635.6033506894
34,26.83149557964945,-1.910234397565455,0.36522806,8271.0,8402.0,9077.0,11932.0,44204.0,POINT (26.83149557964945 -1.910234397565455),2040812.5975053278,2051725.4522971974,2056935.858934822,2050068.51233313,1881660.6346016598
35,26.83176532980725,-1.9102344241518787,0.36780065,8246.0,8374.0,8946.0,11997.0,44199.0,POINT (26.83176532980725 -1.9102344241518787),2040835.7992028703,2051748.6764692352,2056959.0524031909,2050091.778060374,1881685.665993386
